ID,Rating,Rarity,Element,Name,Series,2nd Series,Weapon,2nd Weapon,Race,2nd Race,Type,HP,ATK,VA,URL
4577,9.6,SSR,Earth,Jack Rakan,Tie-In / Collab,-,Melee,Sabre,Other,-,Attack,1388,10660,Rikiya Koyama,https://gbf.wiki/Jack_Rakan
3134,8.0,SR,Earth,Jamil,Permanent,-,Dagger,-,Human,-,Special,1170,6650,Nobunaga Shimazaki,https://gbf.wiki/Jamil
3196,7.5,SR,Dark,Jamil (Dark),Permanent,-,Dagger,-,Human,-,Attack,906,7700,Nobunaga Shimazaki,https://gbf.wiki/Jamil_(Dark)
4404,9.0,SSR,Earth,Jamil (SSR),Permanent,-,Dagger,-,Human,-,Attack,1260,9700,Nobunaga Shimazaki,https://gbf.wiki/Jamil_(SSR)
2012,4.0,R,Earth,Jasmine,Permanent,-,Spear,-,Human,-,Heal,840,3000,Saori Goto,https://gbf.wiki/Jasmine
3102,8.0,SR,Earth,Jasmine (SR),Permanent,-,Staff,-,Human,-,Heal,1370,5020,Saori Goto,https://gbf.wiki/Jasmine_(SR)
4459,9.3,SSR,Dark,Jasmine (SSR),Permanent,-,Staff,-,Human,-,Heal,2000,5500,Saori Goto,https://gbf.wiki/Jasmine_(SSR)
4040,9.4,SSR,Light,Jeanne d'Arc,Permanent,-,Sabre,Spear,Human,-,Balanced,1550,8290,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc
4080,9.1,SSR,Dark,Jeanne d'Arc (Dark),Permanent,-,Sabre,-,Human,-,Attack,1200,9800,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc_(Dark)
4245,9.8,SSR,Light,Jeanne d'Arc (Grand),Grand,-,Sabre,Spear,Human,-,Balanced,1580,8400,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc_(Grand)
3195,8.0,SR,Light,Jeanne d'Arc (SR),Permanent,-,Sabre,-,Human,-,Special,1025,6750,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc_(SR)
4154,9.2,SSR,Wind,Jeanne d'Arc (Summer),Summer,-,Sabre,-,Human,-,Balanced,1780,7100,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc_(Summer)
4420,9.6,SSR,Water,Jeanne d'Arc (Water Summer),Summer,-,Sabre,-,Human,-,Attack,1260,9700,Megumi Han,https://gbf.wiki/Jeanne_d%27Arc_(Water_Summer)
3159,7.0,SR,Earth,Jessica,Permanent,-,Gun,-,Human,-,Special,1180,6380,Asami Seto,https://gbf.wiki/Jessica
3016,6.5,SR,Fire,Jessica (Event),Permanent,-,Gun,-,Human,-,Balanced,1125,5625,Asami Seto,https://gbf.wiki/Jessica_(Event)
4423,9.4,SSR,Dark,Jessica (SSR),Permanent,-,Gun,-,Human,-,Balanced,1500,8500,Asami Seto,https://gbf.wiki/Jessica_(SSR)
3030,6.0,SR,Fire,Jessica (Summer),Summer,-,Gun,-,Human,-,Special,1050,6625,Asami Seto,https://gbf.wiki/Jessica_(Summer)
4227,9.4,SSR,Earth,Jessica (Yukata),Yukata,-,Gun,-,Human,-,Heal,1860,5900,Asami Seto,https://gbf.wiki/Jessica_(Yukata)
4257,8.5,SSR,Earth,Jin,Permanent,-,Katana,-,Human,-,Attack,1180,10100,Hiroki Yasumoto,https://gbf.wiki/Jin
3022,7.0,SR,Earth,Jin (Event),Permanent,-,Sabre,-,Human,-,Attack,700,6000,Hiroki Yasumoto,https://gbf.wiki/Jin_(Event)
3086,7.5,SR,Earth,Jin (Ronin),Permanent,-,Katana,-,Human,-,Attack,700,6000,Hiroki Yasumoto,https://gbf.wiki/Jin_(Ronin)
3178,7.0,SR,Earth,Jin (Summer),Summer,-,Katana,-,Human,-,Heal,1580,4050,Hiroki Yasumoto,https://gbf.wiki/Jin_(Summer)
3151,6.5,SR,Wind,Jin (Wind),Summer,-,Katana,-,Human,-,Balanced,900,5500,Hiroki Yasumoto,https://gbf.wiki/Jin_(Wind)
2040,5.0,R,Water,Joel,Permanent,-,Melee,-,Human,-,Balanced,820,3900,Shunichi Toki,https://gbf.wiki/Joel
3320,7.5,SR,Water,Joel (SR),Permanent,-,Melee,-,Human,-,Heal,1395,4900,Shunichi Toki,https://gbf.wiki/Joel_(SR)
3140,7.0,SR,Light,Johann,Permanent,-,Staff,-,Human,-,Heal,1380,5000,Mitsuki Saiga,https://gbf.wiki/Johann
3050,6.5,SR,Light,Johann (Event),Permanent,-,Staff,-,Human,-,Heal,1090,4150,Mitsuki Saiga,https://gbf.wiki/Johann_(Event)
4173,9.3,SSR,Dark,Joker,Tie-In / Collab,-,Dagger,Gun,Human,-,Special,1300,8700,Jun Fukuyama,https://gbf.wiki/Joker
4588,9.2,SSR,Wind,Joy (Event SSR),Permanent,-,Melee,Bow,Other,-,Special,1080,9011,Yasuyuki Kase,https://gbf.wiki/Joy_(Event_SSR)
3280,7.0,SR,Wind,Joy (Event),Permanent,-,Melee,Gun,Other,-,Special,108,6000,Yasuyuki Kase,https://gbf.wiki/Joy_(Event)
4096,9.6,SSR,Light,Juliet,Permanent,-,Spear,-,Human,-,Defense,1920,7200,Kaori Ishihara,https://gbf.wiki/Juliet
4293,9.5,SSR,Water,Juliet (Water),Permanent,-,Spear,-,Human,-,Balanced,1440,8800,Kaori Ishihara,https://gbf.wiki/Juliet_(Water)
3253,8.5,SR,Wind,Juri,Permanent,-,Sabre,-,Human,-,Attack,970,7650,Makoto Furukawa,https://gbf.wiki/Juri
3038,6.5,SR,Earth,Juri (Event),Permanent,-,Sabre,-,Human,-,Balanced,980,5100,Makoto Furukawa,https://gbf.wiki/Juri_(Event)
4509,9.4,SSR,Water,Juri (SSR),Permanent,-,Sabre,-,Human,-,Attack,1260,9700,Makoto Furukawa,https://gbf.wiki/Juri_(SSR)
4276,8.5,SSR,Wind,Kaede Takagaki,Tie-In / Collab,-,Staff,Harp,Human,-,Special,1614,7021,Saori Hayami,https://gbf.wiki/Kaede_Takagaki
4486,9.8,SSR,Wind,Kaguya,Grand,-,Staff,-,Primal,-,Special,1285,8775,Satsuki Yukino,https://gbf.wiki/Kaguya
4221,9.0,SSR,Fire,Kallen Kouzuki,Tie-In / Collab,-,Melee,-,Human,-,Attack,1550,8315,Ami Koshimizu,https://gbf.wiki/Kallen_Kouzuki
3089,6.5,SR,Earth,Kanako Mimura,Tie-In / Collab,-,Staff,-,Human,-,Heal,1250,4000,Yuka Otsubo,https://gbf.wiki/Kanako_Mimura
3098,6.5,SR,Water,Kaoru Sakuraba,Tie-In / Collab,-,Dagger,-,Human,-,Special,920,5100,Yuma Uchida,https://gbf.wiki/Kaoru_Sakuraba
3125,7.0,SR,Fire,Karin,Tie-In / Collab,-,Melee,-,Human,-,Attack,900,5500,Aya Endo,https://gbf.wiki/Karin
2043,5.0,R,Wind,Karteira,Permanent,-,Melee,-,Erune,-,Special,940,3740,Ai Nonaka,https://gbf.wiki/Karteira
3222,7.0,SR,Wind,Karteira (SR),Permanent,-,Melee,-,Erune,-,Special,1390,4650,Ai Nonaka,https://gbf.wiki/Karteira_(SR)
2036,5.0,R,Fire,Karva,Permanent,-,Gun,-,Draph,-,Balanced,840,4200,Juri Kimura,https://gbf.wiki/Karva
3230,6.5,SR,Fire,Karva (SR),Permanent,-,Gun,-,Draph,-,Special,1210,6460,Juri Kimura,https://gbf.wiki/Karva_(SR)
4216,8.5,SSR,Dark,Karyl,Tie-In / Collab,-,Staff,-,Other,-,Attack,1200,8950,Rika Tachibana,https://gbf.wiki/Karyl
3005,8.0,SR,Water,Katalina,Permanent,-,Sabre,-,Human,-,Balanced,1320,5400,Miyuki Sawashiro,https://gbf.wiki/Katalina
4054,9.4,SSR,Water,Katalina (Grand),Grand,-,Sabre,-,Human,-,Balanced,1980,8100,Miyuki Sawashiro,https://gbf.wiki/Katalina_(Grand)
4118,8.5,SSR,Dark,Katalina (Promo),Permanent,-,Sabre,-,Human,-,Balanced,1540,7330,Miyuki Sawashiro,https://gbf.wiki/Katalina_(Promo)
3029,8.0,SR,Water,Katalina (Summer),Summer,-,Sabre,-,Human,-,Defense,1500,5625,Miyuki Sawashiro,https://gbf.wiki/Katalina_(Summer)
4505,9.4,SSR,Fire,Katsuki Bakugo,Tie-In / Collab,-,Melee,Gun,Human,-,Attack,1720,8950,Nobuhiko Okamoto,https://gbf.wiki/Katsuki_Bakugo
4166,,SSR,Wind,Katzelia,Evoker,-,Harp,-,Harvin,-,Defense,1720,7604,Hiroki Takahashi,https://gbf.wiki/Katzelia
3024,7.0,SR,Wind,Keehar,Permanent,-,Bow,-,Erune,-,Balanced,1125,5850,Mugihito,https://gbf.wiki/Keehar
4201,9.2,SSR,Wind,Kokkoro,Tie-In / Collab,-,Spear,-,Other,-,Balanced,1450,7700,Miku Itō,https://gbf.wiki/Kokkoro
4571,9.5,SSR,Dark,Koku,Permanent,-,Melee,-,Other,-,Special,1254,8930,Makoto Koichi,https://gbf.wiki/Koku
4222,9.4,SSR,Dark,Kolulu,Permanent,-,Spear,-,Human,-,Special,950,11100,Miku Itō,https://gbf.wiki/Kolulu
4529,9.6,SSR,Earth,Kolulu (Earth),Permanent,-,Spear,-,Human,-,Special,1400,8000,Miku Itō,https://gbf.wiki/Kolulu_(Earth)
4283,9.6,SSR,Water,Kolulu (Summer),Summer,-,Spear,-,Human,-,Special,1160,10050,Miku Itō,https://gbf.wiki/Kolulu_(Summer)
4081,8.5,SSR,Wind,Korwa,Permanent,-,Staff,-,Erune,-,Special,1520,7000,Ayumi Fujimura /Shizuka Itō,https://gbf.wiki/Korwa
3266,7.0,SR,Wind,Korwa (SR),Fantasy,-,Sabre,-,Erune,-,Balanced,1110,5700,Ayumi Fujimura /Shizuka Itō,https://gbf.wiki/Korwa_(SR)
4127,9.9,SSR,Wind,Korwa (Summer),Summer,-,Staff,-,Erune,-,Special,1550,6850,Ayumi Fujimura /Shizuka Itō,https://gbf.wiki/Korwa_(Summer)
4465,9.5,SSR,Water,Korwa (Water),Permanent,-,Staff,-,Erune,-,Special,1370,8970,Ayumi Fujimura /Shizuka Itō,https://gbf.wiki/Korwa_(Water)
4242,9.6,SSR,Dark,Kou,Permanent,-,Katana,Harp,Erune,-,Heal,1389,6815,Yusuke Kobayashi,https://gbf.wiki/Kou
3090,7.0,SR,Dark,Koume Shirasaka,Tie-In / Collab,-,Staff,-,Human,-,Special,800,5500,Chiyo Ousaki,https://gbf.wiki/Koume_Shirasaka
2035,3.5,R,Wind,Krugne,Permanent,-,Sabre,-,Erune,-,Special,720,3600,Yuto Suzuki,https://gbf.wiki/Krugne
3278,7.5,SR,Wind,Krugne (SR),Permanent,-,Staff,-,Erune,-,Special,750,6500,Yuto Suzuki,https://gbf.wiki/Krugne_(SR)
4197,9.7,SSR,Light,Kumbhira,Zodiac,-,Spear,Axe,Draph,-,Attack,1400,10600,Yui Horie,https://gbf.wiki/Kumbhira
3279,7.5,SR,Light,Kumbhira (Event),Zodiac,-,Spear,Axe,Draph,-,Attack,800,7000,Yui Horie,https://gbf.wiki/Kumbhira_(Event)
4329,9.6,SSR,Fire,Kumbhira (Summer),Zodiac,Summer,Spear,Axe,Draph,-,Attack,1300,11000,Yui Horie,https://gbf.wiki/Kumbhira_(Summer)
4309,9.3,SSR,Fire,Kyojuro Rengoku,Tie-In / Collab,-,Katana,-,Human,-,Attack,1250,9750,Satoshi Hino,https://gbf.wiki/Kyojuro_Rengoku
2058,5.5,R,Earth,La Coiffe,Permanent,-,Sabre,-,Erune,-,Special,580,3960,Ai Kakuma,https://gbf.wiki/La_Coiffe
3275,7.0,SR,Earth,La Coiffe (SR),Permanent,-,Sabre,-,Erune,-,Heal,1500,4250,Ai Kakuma,https://gbf.wiki/La_Coiffe_(SR)
3055,7.0,SR,Earth,Ladiva,Permanent,-,Melee,-,Draph,-,Attack,1100,7850,Tetsu Inada,https://gbf.wiki/Ladiva
3109,6.5,SR,Light,Ladiva (Holiday),Holiday,-,Melee,-,Draph,-,Attack,1100,7850,Tetsu Inada,https://gbf.wiki/Ladiva_(Holiday)
4217,9.5,SSR,Earth,Ladiva (SSR),Permanent,-,Melee,-,Draph,-,Attack,1356,10000,Tetsu Inada,https://gbf.wiki/Ladiva_(SSR)
4386,9.3,SSR,Light,Ladiva (Valentine),Valentine,-,Melee,-,Draph,-,Heal,2000,6700,Tetsu Inada,https://gbf.wiki/Ladiva_(Valentine)
4005,9.3,SSR,Dark,Lady Grey,Permanent,-,Spear,Melee,Human,-,Special,1400,9000,Ai Orikasa,https://gbf.wiki/Lady_Grey
4189,9.4,SSR,Dark,Lady Grey (Halloween),Halloween,-,Spear,Melee,Human,-,Special,1460,8700,Ai Orikasa,https://gbf.wiki/Lady_Grey_(Halloween)
4116,9.0,SSR,Water,Lady Katapillar and Vira,Fantasy,-,Melee,Gun,Other,-,Special,1300,8700,"Miyuki Sawashiro,Asami Imai",https://gbf.wiki/Lady_Katapillar_and_Vira
3133,6.5,SR,Earth,Laguna,Permanent,-,Spear,-,Draph,-,Special,1240,7560,Yuka Terasaki,https://gbf.wiki/Laguna
4394,8.5,SSR,Earth,Laguna (SSR),Permanent,-,Spear,-,Draph,-,Special,1240,9000,Yuka Terasaki,https://gbf.wiki/Laguna_(SSR)
3013,7.0,SR,Earth,Lamretta,Permanent,-,Staff,-,Draph,-,Balanced,1350,5600,Satomi Akesaka,https://gbf.wiki/Lamretta
2052,4.0,R,Fire,Lamretta (R),Permanent,-,Staff,-,Draph,-,Special,880,3640,Satomi Akesaka,https://gbf.wiki/Lamretta_(R)
4319,9.4,SSR,Earth,Lamretta (SSR),Permanent,-,Melee,-,Draph,-,Special,1350,9300,Satomi Akesaka,https://gbf.wiki/Lamretta_(SSR)
3186,6.5,SR,Water,Lamretta (Water),Permanent,-,Melee,-,Draph,-,Special,1040,7040,Satomi Akesaka,https://gbf.wiki/Lamretta_(Water)
4023,9.3,SSR,Water,Lancelot,Permanent,-,Sabre,Dagger,Human,-,Attack,1320,9120,Yūki Ono,https://gbf.wiki/Lancelot
3108,6.5,SR,Water,Lancelot (Event),Permanent,-,Sabre,Dagger,Human,-,Attack,830,5700,Yūki Ono,https://gbf.wiki/Lancelot_(Event)
4374,9.8,SSR,Water,Lancelot (Grand),Grand,-,Sabre,Dagger,Human,-,Special,1240,9000,Yūki Ono,https://gbf.wiki/Lancelot_(Grand)
4140,9.2,SSR,Wind,Lancelot (Wind),Permanent,-,Sabre,Dagger,Human,-,Attack,1350,9400,Yūki Ono,https://gbf.wiki/Lancelot_(Wind)
4191,9.3,SSR,Fire,Lancelot and Vane,Permanent,-,Sabre,Spear,Human,-,Attack,1400,4600,"Yūki Ono,Takuya Eguchi",https://gbf.wiki/Lancelot_and_Vane
3272,8.0,SR,Earth,Lancelot and Vane (Summer),Summer,-,Sabre,Spear,Human,-,Defense,1680,2320,"Yūki Ono,Takuya Eguchi",https://gbf.wiki/Lancelot_and_Vane_(Summer)
3072,5.5,SR,Wind,Lecia,Permanent,-,Sabre,-,Human,-,Balanced,1050,5250,Ayako Kawasumi,https://gbf.wiki/Lecia
4101,9.4,SSR,Wind,Lecia (Grand),Grand,-,Sabre,-,Human,-,Balanced,1900,8500,Ayako Kawasumi,https://gbf.wiki/Lecia_(Grand)
4556,9.3,SSR,Wind,Lecia (SSR),Permanent,-,Sabre,-,Human,-,Attack,1310,9450,Ayako Kawasumi,https://gbf.wiki/Lecia_(SSR)
3087,6.5,SR,Wind,Lecia (Summer),Summer,-,Sabre,-,Human,-,Balanced,1320,6570,Ayako Kawasumi,https://gbf.wiki/Lecia_(Summer)
4263,9.4,SSR,Water,Lecia (Water),Permanent,-,Sabre,Gun,Human,-,Attack,1280,9600,Ayako Kawasumi,https://gbf.wiki/Lecia_(Water)
4219,9.5,SSR,Dark,Lelouch Lamperouge,Tie-In / Collab,-,Gun,-,Human,-,Balanced,1800,6125,"Jun Fukuyama,Yukana",https://gbf.wiki/Lelouch_Lamperouge
4021,9.2,SSR,Wind,Lennah,Permanent,-,Staff,-,Human,-,Heal,1570,6560,Mamiko Noto,https://gbf.wiki/Lennah
4340,9.5,SSR,Earth,Lennah (Earth),Permanent,-,Staff,-,Other,-,Balanced,1840,6800,Mamiko Noto,https://gbf.wiki/Lennah_(Earth)
3241,7.0,SR,Earth,Leona,Permanent,-,Spear,-,Human,-,Attack,1260,6650,Hibiku Yamamura,https://gbf.wiki/Leona
4285,9.4,SSR,Earth,Leona (Grand),Grand,-,Spear,-,Human,-,Attack,990,11050,Hibiku Yamamura,https://gbf.wiki/Leona_(Grand)
3274,9.2,SR,Water,Leona (Yukata),Yukata,-,Spear,-,Human,-,Attack,960,7700,Hibiku Yamamura,https://gbf.wiki/Leona_(Yukata)
2026,4.0,R,Wind,Leonora,Permanent,-,Dagger,-,Harvin,-,Balanced,720,4200,Suzuko Hara,https://gbf.wiki/Leonora
4142,9.0,SSR,Wind,Levi,Tie-In / Collab,-,Sabre,Katana,Human,-,Attack,1240,9760,Hiroshi Kamiya,https://gbf.wiki/Levi
4193,9.4,SSR,Light,Levin Sisters,Permanent,-,Sabre,Melee,Human,-,Special,1320,4300,Aoi Yūki,https://gbf.wiki/Levin_Sisters
4357,9.9,SSR,Dark,Lich,Grand,-,Staff,-,Primal,-,Special,1300,8600,Karin Takahashi,https://gbf.wiki/Lich
4427,9.9,SSR,Wind,Lich (Halloween),Halloween,-,Staff,-,Primal,-,Special,1255,8925,Karin Takahashi,https://gbf.wiki/Lich_(Halloween)
4066,8.0,SSR,Water,Lilele,Permanent,-,Harp,-,Harvin,-,Special,1500,8200,Sumire Morohoshi,https://gbf.wiki/Lilele
4383,8.5,SSR,Fire,Lilele (Fire),Permanent,-,Harp,-,Harvin,-,Heal,1610,6590,Sumire Morohoshi,https://gbf.wiki/Lilele_(Fire)
3247,6.5,SR,Water,Lilele (Summer),Summer,-,Harp,-,Harvin,-,Special,900,7230,Sumire Morohoshi,https://gbf.wiki/Lilele_(Summer)
4399,9.0,SSR,Wind,Lilisette,Tie-In / Collab,-,Dagger,-,Other,-,Balanced,1550,8250,Emiri Katō,https://gbf.wiki/Lilisette
4007,9.5,SSR,Water,Lily,Permanent,-,Staff,-,Other,-,Heal,1580,6500,Yuka Iguchi,https://gbf.wiki/Lily
3165,7.5,SR,Water,Lily (Event),Permanent,-,Staff,-,Other,-,Heal,1140,3800,Yuka Iguchi,https://gbf.wiki/Lily_(Event)
4311,9.3,SSR,Light,Lily (Holiday),Holiday,-,Staff,-,Other,-,Heal,1810,6250,Yuka Iguchi,https://gbf.wiki/Lily_(Holiday)
4463,9.4,SSR,Wind,Lily (Wind),Permanent,-,Staff,-,Other,-,Heal,1800,6300,Yuka Iguchi,https://gbf.wiki/Lily_(Wind)
3114,7.5,SR,Fire,Lina,Tie-In / Collab,-,Sabre,-,Human,-,Balanced,1000,5000,Megumi Hayashibara,https://gbf.wiki/Lina
4165,,SSR,Earth,Lobelia,Evoker,-,Staff,Melee,Human,-,Attack,1416,10901,Kenji Nojima,https://gbf.wiki/Lobelia
4578,9.8,SSR,Dark,Lobelia (Valentine),Evoker,Valentine,Staff,Melee,Human,-,Balanced,1606,7970,Kenji Nojima,https://gbf.wiki/Lobelia_(Valentine)
2031,5.5,R,Dark,Lowain,Permanent,-,Dagger,-,Erune,-,Attack,580,4320,Minoru Shiraishi,https://gbf.wiki/Lowain
3123,7.5,SR,Water,Lowain (Event),Permanent,-,Dagger,-,Erune,-,Special,950,4500,"Minoru Shiraishi,Mark Ishii,Junya Enoki",https://gbf.wiki/Lowain_(Event)
4500,9.3,SSR,Dark,Lowain (SSR),Permanent,-,Dagger,Sabre,Erune,-,Special,1162,7870,"Minoru Shiraishi,Mark Ishii,Junya Enoki",https://gbf.wiki/Lowain_(SSR)
2041,5.0,R,Dark,Lowain (Summer),Summer,-,Dagger,-,Erune,-,Attack,580,4320,Minoru Shiraishi,https://gbf.wiki/Lowain_(Summer)
4449,9.7,SSR,Light,Lu Woh,Grand,-,Melee,Staff,Erune,-,Heal,1590,5760,Takuya Satō,https://gbf.wiki/Lu_Woh
4583,9.8,SSR,Earth,Lu Woh (Summer),Summer,-,Melee,Staff,Erune,-,Special,1172,7820,Takuya Satō,https://gbf.wiki/Lu_Woh_(Summer)
4106,9.8,SSR,Light,Lucio,Grand,-,Katana,Sabre,Other,-,Balanced,1660,7700,Takahiro Sakurai,https://gbf.wiki/Lucio
4286,9.7,SSR,Water,Lucio (Summer),Summer,-,Katana,Sabre,Other,-,Balanced,1700,7800,Takahiro Sakurai,https://gbf.wiki/Lucio_(Summer)
3033,7.0,SR,Dark,Lucius,Permanent,-,Sabre,-,Human,-,Attack,1040,7310,Takehito Koyasu,https://gbf.wiki/Lucius
3171,7.0,SR,Fire,Lucius (Fire),Permanent,-,Sabre,-,Human,-,Attack,1000,7500,Takehito Koyasu,https://gbf.wiki/Lucius_(Fire)
4254,9.5,SSR,Dark,Lucius (SSR),Permanent,-,Sabre,Katana,Human,-,Attack,1285,9800,Takehito Koyasu,https://gbf.wiki/Lucius_(SSR)
3185,5.0,SR,Dark,Ludmila,Permanent,-,Gun,-,Harvin,-,Attack,880,7980,Mai Aizawa,https://gbf.wiki/Ludmila
4416,9.6,SSR,Fire,Luffy,Tie-In / Collab,-,Melee,-,Human,-,Attack,1290,9550,Mayumi Tanaka,https://gbf.wiki/Luffy
3180,6.5,SR,Dark,Luna,Tie-In / Collab,-,Staff,-,Human,-,Special,750,5800,Yui Ogura,https://gbf.wiki/Luna
2050,6.0,R,Dark,Lunalu,Permanent,-,Staff,-,Harvin,-,Special,550,4600,Rumi Okubo,https://gbf.wiki/Lunalu
4364,9.6,SSR,Light,Lunalu (Light),Fantasy,-,Sabre,-,Harvin,-,Attack,1150,10090,Rumi Okubo,https://gbf.wiki/Lunalu_(Light)
4172,9.3,SSR,Dark,Lunalu (SSR),Permanent,-,Staff,-,Harvin,-,Special,1160,9240,Rumi Okubo,https://gbf.wiki/Lunalu_(SSR)
2061,6.0,R,Dark,Lunalu (Summer),Summer,-,Staff,-,Harvin,-,Special,550,4600,Rumi Okubo,https://gbf.wiki/Lunalu_(Summer)
3182,9.1,SR,Any,Lyria (Event),Permanent,-,Melee,-,Human,-,Special,640,4400,Nao Tōyama,https://gbf.wiki/Lyria_(Event)
4213,9.7,SSR,Water,Macula Marius,Permanent,-,Staff,-,Primal,-,Special,1140,8020,Sakura Tange,https://gbf.wiki/Macula_Marius
4011,9.2,SSR,Fire,Magisa,Permanent,-,Staff,Melee,Human,-,Special,1280,8800,Sayaka Ohara,https://gbf.wiki/Magisa
4247,9.6,SSR,Earth,Magisa (Holiday),Holiday,-,Staff,Melee,Human,-,Special,1500,8600,Sayaka Ohara,https://gbf.wiki/Magisa_(Holiday)
4412,9.7,SSR,Dark,Magisa (Summer),Summer,-,Staff,Melee,Human,-,Special,1310,8650,Sayaka Ohara,https://gbf.wiki/Magisa_(Summer)
4517,9.8,SSR,Dark,Magus (Summer),Summer,-,Staff,-,Primal,-,Special,1249,8955,Nanako Mori,https://gbf.wiki/Magus_(Summer)
4107,9.8,SSR,Earth,Mahira,Zodiac,-,Harp,Melee,Harvin,-,Special,1260,8900,Mai Kadowaki,https://gbf.wiki/Mahira
3229,7.5,SR,Earth,Mahira (Event),Zodiac,-,Harp,-,Harvin,-,Special,1050,6470,Mai Kadowaki,https://gbf.wiki/Mahira_(Event)
4372,9.7,SSR,Light,Mahira (Holiday),Zodiac,Holiday,Harp,Melee,Harvin,-,Special,1100,9540,Mai Kadowaki,https://gbf.wiki/Mahira_(Holiday)
4584,9.5,SSR,Wind,Mahira (Summer),Zodiac,Summer,Harp,Melee,Harvin,-,Special,1217,8915,Mai Kadowaki,https://gbf.wiki/Mahira_(Summer)
4441,9.7,SSR,Light,Makura,Zodiac,-,Katana,-,Erune,-,Attack,1160,8640,Lynn,https://gbf.wiki/Makura
4579,10,SSR,Earth,Makura (Valentine),Zodiac,Valentine,Katana,-,Erune,-,Attack,1130,8750,Lynn,https://gbf.wiki/Makura_(Valentine)
4572,9.5,SSR,Earth,Maleagant,Permanent,-,Melee,-,Other,-,Defense,1970,6950,Yasuyuki Kase,https://gbf.wiki/Maleagant
3093,,SR,Any,Malinda (Event),Permanent,-,Melee,-,Other,-,Balanced,860,3900,Inuko Inuyama,https://gbf.wiki/Malinda_(Event)
4401,9.5,SSR,Dark,Manamel,Permanent,-,Dagger,-,Erune,-,Attack,1100,10500,Yuri Yamaoka,https://gbf.wiki/Manamel
4555,9.5,SSR,Earth,Manamel (Halloween),Halloween,-,Dagger,-,Erune,-,Balanced,1400,7400,Yuri Yamaoka,https://gbf.wiki/Manamel_(Halloween)
4160,,SSR,Water,Maria Theresa,Evoker,-,Staff,Sabre,Draph,-,Balanced,1711,10403,Mikako Takahashi,https://gbf.wiki/Maria_Theresa
3045,6.5,SR,Earth,Mariah,Permanent,-,Spear,-,Human,-,Attack,1070,7190,Chie Nakamura,https://gbf.wiki/Mariah
4108,9.3,SSR,Dark,Marquiares,Permanent,-,Staff,-,Harvin,-,Special,1150,9290,Chafurin,https://gbf.wiki/Marquiares
2016,4.0,R,Fire,Mary,Permanent,-,Gun,-,Human,-,Balanced,800,4000,Akiko Hasegawa,https://gbf.wiki/Mary
4143,9.4,SSR,Light,Mary (Holiday),Holiday,-,Gun,-,Human,-,Balanced,1630,7900,Akiko Hasegawa,https://gbf.wiki/Mary_(Holiday)
3068,6.5,SR,Fire,Mary (SR),Permanent,-,Gun,-,Human,-,Balanced,1200,6200,Akiko Hasegawa,https://gbf.wiki/Mary_(SR)
2023,4.5,R,Fire,Mary (Summer),Summer,-,Gun,-,Human,-,Balanced,770,4160,Akiko Hasegawa,https://gbf.wiki/Mary_(Summer)
4214,9.2,SSR,Earth,Medusa,Permanent,-,Melee,-,Primal,-,Balanced,1560,8200,Kaori Mizuhashi,https://gbf.wiki/Medusa
4547,9.8,SSR,Earth,Medusa (Grand),Grand,-,Melee,Staff,Primal,-,Special,1250,9300,Kaori Mizuhashi,https://gbf.wiki/Medusa_(Grand)
4123,8.0,SSR,Earth,Medusa (Promo),Permanent,-,Melee,-,Primal,-,Attack,1010,9200,Kaori Mizuhashi,https://gbf.wiki/Medusa_(Promo)
4389,9.8,SSR,Fire,Medusa (Summer),Summer,-,Staff,Melee,Primal,-,Defense,1940,7100,Kaori Mizuhashi,https://gbf.wiki/Medusa_(Summer)
4151,9.3,SSR,Earth,Medusa (Valentine),Valentine,-,Melee,-,Primal,-,Balanced,1500,8500,Kaori Mizuhashi,https://gbf.wiki/Medusa_(Valentine)
3290,8.0,SR,Dark,Meg (Event),Permanent,-,Dagger,Melee,Human,-,Attack,990,7550,Tomoyo Kurosawa,https://gbf.wiki/Meg_(Event)
4346,9.7,SSR,Dark,Meg (Summer),Summer,-,Dagger,Melee,Human,-,Attack,1080,10600,Tomoyo Kurosawa,https://gbf.wiki/Meg_(Summer)
4482,9.5,SSR,Dark,Meg and Mari,Permanent,-,Dagger,Melee,Human,Erune,Special,1280,8800,"Tomoyo Kurosawa,Azumi Waki",https://gbf.wiki/Meg_and_Mari
4102,9.5,SSR,Wind,Melissabelle,Permanent,-,Sabre,Axe,Harvin,-,Attack,1060,10100,Shiori Mikami,https://gbf.wiki/Melissabelle
4207,9.5,SSR,Light,Melissabelle (Valentine),Valentine,-,Sabre,Axe,Harvin,-,Defense,1400,9210,Shiori Mikami,https://gbf.wiki/Melissabelle_(Valentine)
4022,9.4,SSR,Earth,Melleau,Permanent,-,Spear,Axe,Erune,-,Attack,1160,8640,Aki Toyosaki,https://gbf.wiki/Melleau
3172,8.0,SR,Wind,Meteon (Event),Permanent,-,Gun,-,Human,-,Special,800,5500,Masakazu Morita,https://gbf.wiki/Meteon_(Event)
